course_id,course_name_en,course_name_th,course_abbrev,credit
3109801,ADVANCED FOOD TOXICOLOGY,พิษวิทยาทางอาหารขั้นสูง,ADV FOOD TOX,3
3109802,ECOLOGICAL RISK ASSESSMENT,การประเมินความเสี่ยงทางนิเวศน์,ECO RISK ASSESS,3
3109803,ADVANCED VETERINARY MICROBIOLOGY,จุลชีววิทยาทางสัตวแพทยศาสตร์ขั้นสูง,ADV VET MICRO,3
3109803,ADVANCED VETERINARY MICROBIOLOGY,จุลชีววิทยาทางสัตวแพทยศาสตร์ขั้นสูง,ADV VET MICRO,3
3109804,ADVANCED VETERINARY EPIDEMIOLOGY,ระบาดวิทยาทางสัตวแพทยศาสตร์ขั้นสูง,ADV VET EPIDEM,3
3109828,DISSERTATION,วิทยานิพนธ์,DISSERTATION,48
3109894,DOCTORAL DISSERTATION SEMINAR,สัมมนาวิทยานิพนธ์ระดับดุษฎีบัณฑิต,DOC DISSERT SEM,0
3109897,QUALIFYING EXAMINATION,การสอบวัดคุณสมบัติ,QUALIFYING EXAM,0
3110502,CLINICAL VETERINARY IMMUNOLOGY,วิทยาภูมิคุ้มกันคลินิกทางการสัตวแพทย์,CLIN VET IMMUNOL,2
3110757,ADVANCED VETERINARY VACCINOLOGY,วัคซีนวิทยาขั้นสูงทางการสัตวแพทย์,ADV VET VAC,2
3110757,ADVANCED VETERINARY VACCINOLOGY,วัคซีนวิทยาขั้นสูงทางการสัตวแพทย์,ADV VET VAC,2
3110757,ADVANCED VETERINARY VACCINOLOGY,วัคซีนวิทยาขั้นสูงทางการสัตวแพทย์,ADV VET VAC,2
3140501,"VETERINARY JURISPRUDENT,ETHICS,AND CONCEPT OF ANIMAL WELFARE",กฎหมาย จรรยาบรรณวิชาชีพสัตวแพทย์ และมโนทัศน์สวัสดิภาพสัตว์,JURIS ETH WELFARE,1
3140601,RURAL AND COMMUNITY VETERINARY PRACTICE,งานสัตวแพทย์ในชนบทและชุมชน,RUR COM VET PRAC,1
3140602,COOPERATIVE STUDY,สหกิจศึกษา,COOPERATIVE STUDY,1
3140602,COOPERATIVE STUDY,สหกิจศึกษา,COOPERATIVE STUDY,2
3140603,SENIOR PROJECT,โครงงานวิจัยปริญญาบัณฑิต,SENIOR PROJECT,2
3141101,BIOLOGY FOR VETERINARY STUDENTS,ชีววิทยาสำหรับนิสิตสัตวแพทย์,BIOL VET STUD,2
3141102,ANIMAL BEHAVIOR,พฤติกรรมสัตว์,ANIMAL BEHAVIOR,2
3141103,BIOCHEMISTRY I,ชีวเคมี 1,BIOCHEMISTRY I,3
3141104,PRINCIPLES OF ANIMAL HUSBANDRY I,หลักการสัตวบาล 1,PRIN ANIM HUS I,2
3141105,COMPUTER APPLICATION IN PROFESSION,การประยุกต์คอมพิวเตอร์ในวิชาชีพ,COMP APP PROF,1
3141201,PRINCIPLES OF ANIMAL HUSBANDRY II,หลักการสัตวบาล 2,PRIN ANIM HUS II,2
3141202,VETERINARY ANATOMY I,กายวิภาคศาสตร์ทางการสัตวแพทย์ 1,VET ANAT I,4
3141203,VETERINARY DEVELOPMENTAL ANATOMY,กายวิภาคศาสตร์พัฒนาการทางการสัตวแพทย์,VET DEV ANAT,3
3141204,VETERINARY PHYSIOLOGY I,สรีรวิทยาทางการสัตวแพทย์ 1,VET PHYSIOL I,3
3141205,VETERINARY PHYSIOLOGY II,สรีรวิทยาทางการสัตวแพทย์ 2,VET PHYSIOL II,3
3141206,BIOCHEMISTRY II,ชีวเคมี 2,BIOCHEMISTRY II,2
3141207,VETERINARY ANATOMY II,กายวิภาคศาสตร์ทางการสัตวแพทย์ 2,VET ANAT II,4
3141208,VETERINARY NEUROBIOLOGY,ประสาทชีวศาสตร์ทางการสัตวแพทย์,VET NEUROBIOL,3
3141208,VETERINARY NEUROBIOLOGY,ประสาทชีวศาสตร์ทางการสัตวแพทย์,VET NEUROBIOL,3
3141209,ANIMAL NUTRITION,อาหารสัตว์,ANIM NUTRITION,2
3141210,ANIMAL BREEDING,การปรับปรุงพันธุ์สัตว์,ANIM BREEDING,2
3141211,VETERINARY PHYSIOLOGY III,สรีรวิทยาทางการสัตวแพทย์ 3,VET PHYSIOL III,3
3141212,LABORATORY ANIMAL SCIENCE,สัตว์ทดลอง,LAB ANIM SCI,2
3141213,BIOSTATISTICS,ชีวสถิติ,BIOSTATISTICS,3
3141301,VETERINARY HISTOLOGY,วิทยาฮีสโตทางการสัตวแพทย์,VET HISTOL,4
3141301,VETERINARY HISTOLOGY,วิทยาฮีสโตทางการสัตวแพทย์,VET HISTOL,4
3141302,PRINCIPLES OF VETERINARY PHARMACOLOGY,หลักการเภสัชวิทยาทางการสัตวแพทย์,PRIN VET PHARMACOL,2
3141303,FIELD PRACTICE IN ANIMAL HUSBANDRY,การฝึกภาคสนามด้านสัตวบาล,FLD PRAC ANIM HUS,2
3141304,SYSTEMIC VETERINARY PHARMACOLOGY,เภสัชวิทยาตามระบบทางการสัตวแพทย์,SYS VET PHARMACOL,4
3142301,VETERINARY IMMUNOLOGY,วิทยาภูมิคุ้มกันทางการสัตวแพทย์,VET IMMUNOL,2
3142302,VETERINARY VIROLOGY,ไวรัสวิทยาทางการสัตวแพทย์,VET VIROL,2
3142303,BASIC VETERINARY PATHOLOGY,พื้นฐานพยาธิวิทยาทางการสัตวแพทย์,BSC VET PATHOL,3
3142303,BASIC VETERINARY PATHOLOGY,พื้นฐานพยาธิวิทยาทางการสัตวแพทย์,BSC VET PATHOL,3
3142304,VETERIRY BACTERIOLOGY AND MYCOLOGY,แบคทีเรียวิทยาและกิณวิทยาทางการสัตวแพทย์,VET BACT MYCOL,4
3142305,SYSTEMIC VETERINARY PATHOLOGY,พยาธิวิทยาเฉพาะระบบทางการสัตวแพทย์,SYS VET PATHOL,4
3142305,SYSTEMIC VETERINARY PATHOLOGY,พยาธิวิทยาเฉพาะระบบทางการสัตวแพทย์,SYS VET PATHOL,4
3142305,SYSTEMIC VETERINARY PATHOLOGY,พยาธิวิทยาเฉพาะระบบทางการสัตวแพทย์,SYS VET PATHOL,4
3142306,VETERINARY HEMATOLOGY AND CYTOLOGY,โลหิตวิทยาและเซลล์วิทยาทางการสัตวแพทย์,VET HEMATOL CYTOL,2
3142306,VETERINARY HEMATOLOGY AND CYTOLOGY,โลหิตวิทยาและเซลล์วิทยาทางการสัตวแพทย์,VET HEMATOL CYTOL,2
3142307,VETERINARY ENTOMOLOGY AND ACAROLOGY,กีฏวิทยาและอะคาโรวิทยาทางการสัตวแพทย์,VET ENTOMOL ACAROL,2
3142308,VETERINARY HELMINTHOLOGY,หนอนพยาธิวิทยาทางการสัตวแพทย์,VET HELMINTHOL,2
3142309,VETERINARY PROTOZOOLOGY,วิทยาสัตว์เซลล์เดียวทางการสัตวแพทย์,VET PROTOZOOL,2
3142310,VETERINARY TOXICOLOGY,พิษวิทยาทางการสัตวแพทย์,VET TOXICOL,2
3142401,VETERINARY CLINICAL CHEMISTRY,เคมีคลินิกทางการสัตวแพทย์,VET CLIN CHEM,3
3142402,VETERINARY VACCINOLOGY,วัคซีนวิทยาทางการสัตวแพทย์,VET VACCINOL,1
3142501,PATHOBIOLOGY PRACTICE,พยาธิชีววิทยาปฏิบัติ,PATHOBIOL PRAC,2
3142501,PATHOBIOLOGY PRACTICE,พยาธิชีววิทยาปฏิบัติ,PATHOBIOL PRAC,2
3142601,DIAGNOSTIC PRACTICE,การฝึกปฏิบัติชันสูตร,DIAG PRAC,2
3143301,PRINCIPLES OF VETERINARY SURGERY,หลักศัลยศาสตร์ทางการสัตวแพทย์,PRIN VET SURG,1
3143302,VETERINARY ANESTHESIOLOGY,วิสัญญีวิทยาทางการสัตวแพทย์,VET ANES,1
3143401,VETERINARY SURGERY AND ANESTHESIA LABORATORY,ปฏิบัติการศัลยศาสตร์และวิสัญญี,VET SURG ANES LAB,1
3143402,VETERINARY RADIOLOGY,รังสีวิทยาทางการสัตวแพทย์,VET RADIOL,2
3143403,DISEASES OF DOGS AND CATS I,โรคของสุนัขและแมว 1,DIS DOG CAT I,3
3143404,DISEASES OF DOGS AND CATS II,โรคของสุนัขและแมว 2,DIS DOG CAT II,2
3143405,DISEASES OF DOGS AND CATS III,โรคของสุนัขและแมว 3,DIS DOG CAT III,2
3143406,DISEASES OF DOGS AND CATS IV,โรคของสุนัขและแมว 4,DIS DOG CAT IV,2
3143407,DISEASES OF DOGS AND CATS V,โรคของสุนัขและแมว 5,DIS DOG CAT V,1
3143408,COMPANION ANIMAL SURGERY LABORATORY,ปฏิบัติการศัลยศาสตร์สัตว์เลี้ยง,COM ANIM SURG LAB,1
3143409,VETERINARY ORTHOPEDICS SURGERY LABORATORY,ปฏิบัติการศัลยศาสตร์ออร์โธปิดิกส์ทางการสัตวแพทย์,VET ORTHO SURG LAB,1
3143410,REPRODUCTION IN DOGS AND CATS,วิทยาการสืบพันธุ์สุนัขและแมว,REPROD DOG CAT,3
3143411,LABORATORY IN DOG AND CAT REPRODUCTION,ปฏิบัติการวิทยาการสืบพันธุ์สุนัขและแมว,LAB DOG CAT REPRO,1
3143501,COMPANION ANIMAL MEDICINE CLINIC I,คลินิกอายุรกรรมสัตว์เลี้ยง 1,C ANIM MED CLIN I,2
3143501,COMPANION ANIMAL MEDICINE CLINIC I,คลินิกอายุรกรรมสัตว์เลี้ยง 1,C ANIM MED CLIN I,2
3143502,SURGERY CLINIC I,คลินิกศัลยกรรม 1,SURGERY CLINIC I,2
3143502,SURGERY CLINIC I,คลินิกศัลยกรรม 1,SURGERY CLINIC I,2
3143503,COMPANION ANIMAL REPRODUCTION CLINIC,คลินิกวิทยาการสืบพันธุ์สัตว์เลี้ยง,C ANIM REP CLIN,2
3143503,COMPANION ANIMAL REPRODUCTION CLINIC,คลินิกวิทยาการสืบพันธุ์สัตว์เลี้ยง,C ANIM REP CLIN,2
3143504,ANESTHESIA PRACTICE I,การฝึกปฏิบัติวางยาสลบ 1,ANES PRAC I,1
3143504,ANESTHESIA PRACTICE I,การฝึกปฏิบัติวางยาสลบ 1,ANES PRAC I,1
3143505,RADIOGRAPHIC AND ULTRASONOGRAPHIC PRACTICE I,การฝึกปฏิบัติด้านรังสีและอัลตร้าซาวด์ 1,RAD/ULTSN PRAC I,1
3143505,RADIOGRAPHIC AND ULTRASONOGRAPHIC PRACTICE I,การฝึกปฏิบัติด้านรังสีและอัลตร้าซาวด์ 1,RAD/ULTSN PRAC I,1
3143506,ORNAMENTAL AQUATIC ANIMAL AND CAGED AND AVIARY BIRD MIDICINE,อายุรศาสตร์สัตว์น้ำสวยงามและนกสวยงาม,OR AQUA AVI MED,1
3143506,ORNAMENTAL AQUATIC ANIMAL AND CAGED AND AVIARY BIRD MIDICINE,อายุรศาสตร์สัตว์น้ำสวยงามและนกสวยงาม,OR AQUA AVI MED,1
3143507,EQUINE MEDICINE AND SURGERY,อายุรศาสตร์และศัลยศาสตร์ม้า,EQUINE MED SURG,3
3143508,REPRODUCTION IN HORSES,วิทยาการสืบพันธุ์ม้า,REPROD HORSE,1
3143511,VETERINARY REPRODUCTIVE SKILLS,ทักษะงานสัตวแพทย์ด้านระบบสืบพันธุ์,VET REPROD SKILL,2
3143601,EQUINE CLINICAL PRACTICE,การฝึกคลินิกปฏิบัติม้า,EQUINE CLIN PRAC,1
3143602,COMPANION ANIMAL MEDICINE CLINIC II,คลินิกอายุรกรรมสัตว์เลี้ยง 2,C ANIM MED CLIN II,2
3143603,SURGERY CLINIC II,คลินิกศัลยกรรม 2,SURGERY CLINIC II,2
3143604,ANESTHESIA PRACTICE II,การฝึกปฏิบัติวางยาสลบ 2,ANES PRAC II,1
3143605,RADIOGRAPHIC AND ULTRASONOGRAPHIC PRACTICE II,การฝึกปฏิบัติด้านรังสีและอัลตร้าซาวด์ 2,RAD/ULTSN PRAC II,1
3143606,FERTILITY AND NEUTER CLINIC,คลินิกสมบูรณ์พันธุ์และทำหมัน,FERT NEUTER CLIN,2
3143607,CARDIOLOGY CLINIC,คลินิกโรคหัวใจ,CARDIOLOGY CLINIC,1
3143608,NEPHROLOGY CLINIC,คลินิกโรคไต,NEPHROLOGY CLINIC,1
3143609,EMERGENCY CLINIC,คลินิกฉุกเฉิน,EMERGENCY CLINIC,2
3143610,OPHTHALMOLOGY CLINIC I,จักษุคลินิก 1,OPHTHALMO CLIN I,1
3143611,DERMATOLOGY CLINIC,คลินิกโรคผิวหนัง,DERMATOLOGY CLINIC,1
3144301,WILDLIFE AND EXOTIC ANIMAL HEALTH MANAGEMENT,การจัดการสุขภาพสัตว์ป่าและสัตว์วิเทศ,WILD EXO HLTH MGT,2
3144301,WILDLIFE AND EXOTIC ANIMAL HEALTH MANAGEMENT,การจัดการสุขภาพสัตว์ป่าและสัตว์วิเทศ,WILD EXO HLTH MGT,2
3144302,PRINCIPLES OF VETERINARY MEDICINE,หลักอายุรศาสตร์ทางการสัตวแพทย์,PRIN VET MED,1
3144401,HERD HEALTH MANAGEMENT IN RUMINANTS,การจัดการสุขภาพฝูงสัตว์เคี้ยวเอื้อง,HERD HLTH MGT RUM,3
3144402,SWINE HERD HEALTH MANAGEMENT,การจัดการสุขภาพฝูงสุกร,SWI HERD HLTH MGT,2
3144403,SWINE REPRODUCTION,วิทยาการสืบพันธุ์สุกร,SWINE REPRODUCTION,2
3144404,VETERINARY ENVIRONMENTAL HEALTH,อนามัยสิ่งแวดล้อมทางการสัตวแพทย์,VET ENVI HLTH,2
3144405,POULTRY HEALTH MANAGEMENT,การจัดการสุขภาพสัตว์ปีก,POUL HLTH MGT,2
3144406,AQUATIC ANIMAL MEDICINE,อายุรศาสตร์สัตว์น้ำ,AQUA ANIM MED,3
3144407,VETERINARY CLINICAL APPROACHES IN RUMINANTS,งานคลินิกสัตวแพทย์ในสัตว์เคี้ยวเอื้อง,VET CLIN APP RUM,3
3144408,VETERINARY PRACTICE IN RUMINANTS,การฝึกปฏิบัติงานสัตวแพทย์ในสัตว์เคี้ยวเอื้อง,VET PRAC RUM,2
3144408,VETERINARY PRACTICE IN RUMINANTS,การฝึกปฏิบัติงานสัตวแพทย์ในสัตว์เคี้ยวเอื้อง,VET PRAC RUM,2
3144501,SWINE MEDICINE,อายุรศาสตร์สุกร,SWINE MEDICINE,2
3144501,SWINE MEDICINE,อายุรศาสตร์สุกร,SWINE MEDICINE,2
3144502,VETERINARY EPIDEMIOLOGY AND PREVENTIVE MEDICINE,ระบาดวิทยาและเวชศาสตร์ป้องกันทางการสัตวแพทย์,VET EPID PREV MED,3
3144502,VETERINARY EPIDEMIOLOGY AND PREVENTIVE MEDICINE,ระบาดวิทยาและเวชศาสตร์ป้องกันทางการสัตวแพทย์,VET EPID PREV MED,3
3144503,FOOD SAFETY,ความปลอดภัยของอาหาร,FOOD SAFETY,3
3144503,FOOD SAFETY,ความปลอดภัยของอาหาร,FOOD SAFETY,3
